地铁,总价,单价,建筑面积,室,厅,毛坯,简装,精装,东,东北,东南,南,西,西北,西南,中楼层,低楼层,地下室,底层,顶层,高楼层
1.0,756.0,88733.0,85.2,3.0,1.0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,938.0,96176.0,97.53,3.0,1.0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1.0,635.0,60923.0,104.23,2.0,1.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0
1.0,678.0,101044.0,67.1,3.0,1.0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1
0.0,800.0,114123.0,70.1,3.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
1.0,750.0,123559.0,60.7,3.0,1.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,980.0,91641.0,106.94,3.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,895.0,106169.0,84.3,3.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0
1.0,335.0,82108.0,40.8,1.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0
1.0,800.0,118344.0,67.6,2.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
1.0,930.0,104261.0,89.2,2.0,2.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,799.0,92157.0,86.7,2.0,1.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0
1.0,555.0,85583.0,64.85,2.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0
1.0,730.0,128748.0,56.7,2.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,650.0,98040.0,66.3,2.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,838.0,81014.0,103.44,2.0,1.0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,1180.0,82668.0,142.74,3.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
1.0,756.0,88733.0,85.2,3.0,1.0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,688.0,72513.0,94.88,2.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,938.0,96176.0,97.53,3.0,1.0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,799.0,92157.0,86.7,2.0,1.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0
0.0,800.0,114123.0,70.1,3.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
1.0,750.0,123559.0,60.7,3.0,1.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1.0,730.0,128748.0,56.7,2.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
1.0,555.0,85583.0,64.85,2.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0
1.0,1050.0,97439.0,107.76,3.0,1.0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1.0,1350.0,82003.0,164.63,3.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1
0.0,960.0,105264.0,91.2,3.0,2.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0
1.0,675.0,77400.0,87.21,2.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0
1.0,743.0,108642.0,68.39,2.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,895.0,106169.0,84.3,3.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0
1.0,1388.0,135720.0,102.27,2.0,2.0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,960.0,86878.0,110.5,2.0,2.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,770.0,69558.0,110.7,3.0,1.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0
1.0,878.0,95643.0,91.8,3.0,1.0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1.0,740.0,106629.0,69.4,3.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,1950.0,135558.0,143.85,3.0,2.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0
0.0,970.0,115271.0,84.15,3.0,1.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0
1.0,489.0,96166.0,50.85,1.0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,605.0,106891.0,56.6,3.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
1.0,533.0,74892.0,71.17,1.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
1.0,623.0,84762.0,73.5,2.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
1.0,690.0,106482.0,64.8,2.0,1.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
1.0,1035.0,118422.0,87.4,2.0,2.0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1.0,698.0,110444.0,63.2,2.0,1.0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
0.0,888.0,103029.0,86.19,3.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,1560.0,90709.0,171.98,3.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0
0.0,2080.0,149695.0,138.95,3.0,2.0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,1550.0,116902.0,132.59,2.0,1.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0
0.0,2055.0,136265.0,150.81,3.0,1.0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,2070.0,107377.0,192.78,4.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
1.0,1250.0,110220.0,113.41,2.0,1.0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
1.0,1290.0,91360.0,141.2,3.0,2.0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
0.0,1088.0,114635.0,94.91,2.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0
1.0,650.0,108334.0,60.0,2.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
1.0,649.0,111897.0,58.0,2.0,1.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
0.0,690.0,64450.0,107.06,4.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,955.0,105525.0,90.5,3.0,1.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0
1.0,450.0,77280.0,58.23,2.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,635.0,102751.0,61.8,3.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,530.0,99066.0,53.5,2.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0
1.0,860.0,104802.0,82.06,2.0,1.0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,492.0,70488.0,69.8,2.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,850.0,110764.0,76.74,2.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0
0.0,620.0,93487.0,66.32,1.0,1.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0
0.0,499.0,101630.0,49.1,1.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,836.0,152834.0,54.7,2.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,368.0,56703.0,64.9,2.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0
1.0,678.0,110244.0,61.5,2.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
1.0,560.0,119659.0,46.8,2.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,500.0,97088.0,51.5,1.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,594.0,93397.0,63.6,2.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,1680.0,141367.0,118.84,6.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0
1.0,1630.0,113116.0,144.1,3.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
1.0,5666.0,142728.0,396.98,5.0,2.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1
1.0,1970.0,122964.0,160.21,3.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0
0.0,1300.0,91990.0,141.32,3.0,2.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
1.0,990.0,73015.0,135.59,3.0,2.0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,1400.0,64543.0,216.91,4.0,2.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0
1.0,1030.0,106285.0,96.91,2.0,2.0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0
0.0,640.0,111967.0,57.16,2.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
1.0,1777.0,123053.0,144.41,4.0,1.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
1.0,888.0,96522.0,92.0,3.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
1.0,1900.0,163315.0,116.34,3.0,1.0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
1.0,1080.0,109924.0,98.25,2.0,2.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
1.0,950.0,92593.0,102.6,3.0,1.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
0.0,588.0,78192.0,75.2,2.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0
1.0,1298.0,105942.0,122.52,3.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0
0.0,798.0,112395.0,71.0,2.0,1.0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,860.0,82605.0,104.11,2.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
1.0,668.0,108973.0,61.3,2.0,1.0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,868.0,95585.0,90.81,2.0,1.0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0
1.0,683.0,82879.0,82.41,2.0,1.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1.0,450.0,76104.0,59.13,2.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0
0.0,430.0,65479.0,65.67,2.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,1799.0,109190.0,164.76,3.0,2.0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
1.0,1299.0,102729.0,126.45,3.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,575.0,109109.0,52.7,2.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,1228.0,118419.0,103.7,2.0,2.0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
1.0,579.0,108023.0,53.6,2.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0
0.0,413.0,62106.0,66.5,2.0,1.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0
0.0,599.0,113447.0,52.8,2.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,599.0,113447.0,52.8,2.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,535.0,88430.0,60.5,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0
0.0,1250.0,101158.0,123.57,3.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,790.0,135507.0,58.3,2.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,543.0,110366.0,49.2,2.0,1.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
0.0,460.0,73016.0,63.0,2.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0
1.0,840.0,96552.0,87.0,3.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,638.0,109491.0,58.27,2.0,1.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,588.0,59340.0,99.09,3.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0
0.0,595.0,92535.0,64.3,2.0,1.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
1.0,810.0,110370.0,73.39,3.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
1.0,870.0,119342.0,72.9,3.0,1.0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,859.0,151233.0,56.8,2.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0
1.0,730.0,121992.0,59.84,2.0,1.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
0.0,550.0,89694.0,61.32,2.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,900.0,61104.0,147.29,3.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0
1.0,595.0,38547.0,154.36,3.0,1.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0
0.0,1028.0,107307.0,95.8,3.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,798.0,123991.0,64.36,2.0,1.0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,1723.0,119936.0,143.66,3.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0
1.0,970.0,108392.0,89.49,2.0,1.0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1.0,545.0,78929.0,69.05,2.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
1.0,690.0,98996.0,69.7,3.0,1.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1.0,770.0,113236.0,68.0,3.0,1.0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1.0,425.0,99789.0,42.59,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0
1.0,550.0,93857.0,58.6,2.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0
1.0,516.0,124338.0,41.5,2.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
1.0,520.0,132654.0,39.2,1.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
1.0,795.0,132722.0,59.9,2.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0
0.0,430.0,76242.0,56.4,2.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
1.0,575.0,115625.0,49.73,1.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
1.0,615.0,98716.0,62.3,2.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,565.0,133633.0,42.28,1.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0
0.0,523.0,86219.0,60.66,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0
0.0,800.0,109860.0,72.82,2.0,1.0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1.0,610.0,117534.0,51.9,1.0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,430.0,114667.0,37.5,1.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,820.0,136145.0,60.23,2.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0
1.0,440.0,109209.0,40.29,1.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
1.0,475.0,119048.0,39.9,1.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0
0.0,725.0,77169.0,93.95,2.0,1.0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0
1.0,660.0,110019.0,59.99,2.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
1.0,570.0,79399.0,71.79,2.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,630.0,99291.0,63.45,1.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0
1.0,700.0,114193.0,61.3,2.0,1.0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,625.0,97035.0,64.41,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0
1.0,538.0,109796.0,49.0,2.0,0.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
1.0,599.0,98764.0,60.65,2.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0
1.0,515.0,96083.0,53.6,1.0,1.0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
0.0,340.0,48753.0,69.74,2.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0
1.0,620.0,113762.0,54.5,2.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
1.0,650.0,108878.0,59.7,2.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,760.0,104756.0,72.55,2.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
1.0,550.0,95819.0,57.4,2.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,580.0,94772.0,61.2,2.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0
1.0,585.0,83932.0,69.7,3.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,420.0,62510.0,67.19,2.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,550.0,109891.0,50.05,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1.0,453.0,93403.0,48.5,1.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
1.0,385.0,91449.0,42.1,1.0,1.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0
1.0,550.0,135803.0,40.5,1.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0
0.0,800.0,81633.0,98.0,2.0,1.0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
0.0,595.0,94236.0,63.14,1.0,1.0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1.0,666.0,151021.0,44.1,1.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,1035.0,101451.0,102.02,2.0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,478.0,108884.0,43.9,1.0,1.0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,520.0,90719.0,57.32,1.0,1.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
1.0,590.0,100051.0,58.97,2.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1
0.0,478.0,81155.0,58.9,1.0,1.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1.0,550.0,113660.0,48.39,1.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,749.0,103240.0,72.55,2.0,1.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,440.0,117428.0,37.47,1.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,860.0,170399.0,50.47,1.0,2.0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0
0.0,800.0,145217.0,55.09,2.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
1.0,645.0,105496.0,61.14,2.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,920.0,62654.0,146.84,3.0,2.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0
0.0,1880.0,47568.0,395.23,4.0,3.0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0
1.0,1650.0,62321.0,264.76,3.0,3.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,2150.0,85149.0,252.5,4.0,1.0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
0.0,950.0,68518.0,138.65,5.0,2.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,440.0,78320.0,56.18,1.0,0.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,3180.0,89598.0,354.92,6.0,2.0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,1285.0,95604.0,134.41,3.0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0
0.0,545.0,93147.0,58.51,2.0,1.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
1.0,710.0,77851.0,91.2,3.0,2.0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
0.0,1430.0,98628.0,144.99,4.0,2.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,1430.0,98628.0,144.99,4.0,2.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1
1.0,2350.0,122059.0,192.53,4.0,2.0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0
1.0,810.0,68948.0,117.48,3.0,1.0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1
0.0,1438.0,119704.0,120.13,2.0,2.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0
0.0,742.0,115182.0,64.42,2.0,1.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1.0,570.0,63461.0,89.82,2.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0
0.0,615.0,110612.0,55.6,2.0,1.0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
